bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,instructor,schoolname,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,productcatentryid,copyrightyear,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on,code
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,204,204,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Business Statistics - MyLab Access (18 Week),3RD 20,"donnelly,roberta.",8220117020896, ,REQUIRED,PEARSON CO, , , ,$111.71, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:23,2022-8-24 9:47:23,763_1_22_F_89_204_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,204,204,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134685261_t.gif,Business Statistics,3RD 20,"donnelly,roberta.",9780134685267, ,REQUIRED,PEARSON, , , ,$318.92, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:23,2022-8-24 9:47:23,763_1_22_F_89_204_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,204,204,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134685261_t.gif,Business Statistics,3RD 20,"donnelly,roberta.",9780134685267, ,REQUIRED,PEARSON, , , ,$318.92, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:23,2022-8-24 9:47:23,763_1_22_F_89_204_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,301,301,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:24,2022-8-24 9:47:24,763_1_22_F_89_301_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,302,302,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1319105998_t.gif,Macroeconomics (Hardback),10TH 19,"mankiw,n.gregory",9781319105990, ,REQUIRED,MAC HIGHER, , , ,$383.67, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:24,2022-8-24 9:47:24,763_1_22_F_89_302_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,304,304,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134685261_t.gif,Business Statistics,3RD 20,"donnelly,roberta.",9780134685267, ,REQUIRED,PEARSON, , , ,$318.92, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:24,2022-8-24 9:47:24,763_1_22_F_89_304_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,304,304,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134685261_t.gif,Business Statistics,3RD 20,"donnelly,roberta.",9780134685267, ,REQUIRED,PEARSON, , , ,$318.92, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:24,2022-8-24 9:47:24,763_1_22_F_89_304_5
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,304,304,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:24,2022-8-24 9:47:24,763_1_22_F_89_304_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,304,304,04,04, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_89_304_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,304,304,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134685261_t.gif,Business Statistics,3RD 20,"donnelly,roberta.",9780134685267, ,REQUIRED,PEARSON, , , ,$318.92, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_89_304_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,321,321,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0133836797_t.gif,"Economics of Money, Banking and Financial Markets",11TH 16,"mishkin,frederics.",9780133836790, ,REQUIRED,PEARSON, , , ,$311.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_89_321_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,321,321,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002253635_t.gif,"Economics of Money, Banking and Financial Markets",12TH 19,"mishkin,frederics.",9780134734507, ,eBookOption,PEARSON CO, , , ,$89.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_89_321_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_89,ECN, , ,499,499,50,50, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_89_499_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,600,600,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0470582138_t.gif,Change Leader,11,"fullan,michael",9780470582138, ,REQUIRED,WILEY, , , ,$27.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_90_600_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,600,600,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134088778_t.gif,Practicing Art of Leadership,5TH 17,"green,reginaldleon",9780134088778, ,REQUIRED,PEARSON, , , ,$69.32, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_90_600_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,600,600,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002245900_t.gif,Listening Leader,17,"safir,shane",9781119186342, ,REQUIRED,WILEY, , , ,$32.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:25,2022-8-24 9:47:25,763_1_22_F_90_600_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,600,600,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Change Leader,11,fullan,9781118106570, ,REQUIRED,WILEY P CC, , , ,$17.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:26,2022-8-24 9:47:26,763_1_22_F_90_600_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,656,656,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:26,2022-8-24 9:47:26,763_1_22_F_90_656_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,678,678,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1452255466_t.gif,Supervision That Improves Teaching,4TH 13,"sullivan,susans.",9781452255460, ,REQUIRED,SAGE, , , ,$44.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:26,2022-8-24 9:47:26,763_1_22_F_90_678_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,678,678,62,62, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:26,2022-8-24 9:47:26,763_1_22_F_90_678_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,693,693,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:26,2022-8-24 9:47:26,763_1_22_F_90_693_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,830,830,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:26,2022-8-24 9:47:26,763_1_22_F_90_830_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,871,871,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1663307938_t.gif,School Law (NYSSBA),38TH 20,lexisnexis,9781663307934, ,REQUIRED,LEXISNEXIS, , , ,$150.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:26,2022-8-24 9:47:26,763_1_22_F_90_871_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,885,885,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:27,2022-8-24 9:47:27,763_1_22_F_90_885_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,885,885,62,62, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:27,2022-8-24 9:47:27,763_1_22_F_90_885_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,885,885,63,63, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:27,2022-8-24 9:47:27,763_1_22_F_90_885_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,894,894,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:27,2022-8-24 9:47:27,763_1_22_F_90_894_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,896,896,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1138294748_t.gif,Superintendent's Rulebook,18,"darfler-sweeney,patrick",9781138294745, ,REQUIRED,TAYLOR, , , ,$34.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:27,2022-8-24 9:47:27,763_1_22_F_90_896_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,896,896,62,62, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:27,2022-8-24 9:47:27,763_1_22_F_90_896_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,896,896,63,63, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1138294748_t.gif,Superintendent's Rulebook,18,"darfler-sweeney,patrick",9781138294745, ,REQUIRED,TAYLOR, , , ,$34.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:28,2022-8-24 9:47:28,763_1_22_F_90_896_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,897,897,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:28,2022-8-24 9:47:28,763_1_22_F_90_897_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_90,EDA, , ,898,898,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:28,2022-8-24 9:47:28,763_1_22_F_90_898_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,301,301,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0357671082_t.gif,World of the Counselor,5TH 16,"neukrug,edwards.",9780357671085, ,REQUIRED,CENGAGE L, , , ,$130.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:28,2022-8-24 9:47:28,763_1_22_F_95_301_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,302,302,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:28,2022-8-24 9:47:28,763_1_22_F_95_302_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,302,302,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:28,2022-8-24 9:47:28,763_1_22_F_95_302_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,302,302,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_302_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415965225_t.gif,On Becoming a Group Member (Paperback),10,"shakoor,muhyiddin",9780415965224, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0132851016_t.gif,Reaching out,11TH 14,"johnson,davidw.",9780132851015, ,REQUIRED,PEARSON, , , ,$145.59, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002100372_t.gif,Counseling Today: Foundations of Professional Identity,2ND 19,"granello,darcyh.",9780134816425, ,REQUIRED,PEARSON, , , ,$131.72, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415965225_t.gif,On Becoming a Group Member (Paperback),10,"shakoor,muhyiddin",9780415965224, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0132851016_t.gif,Reaching out,11TH 14,"johnson,davidw.",9780132851015, ,REQUIRED,PEARSON, , , ,$145.59, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002100372_t.gif,Counseling Today: Foundations of Professional Identity,2ND 19,"granello,darcyh.",9780134816425, ,REQUIRED,PEARSON, , , ,$131.72, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,501,501,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:29,2022-8-24 9:47:29,763_1_22_F_95_501_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415965225_t.gif,On Becoming a Group Member (Paperback),10,"shakoor,muhyiddin",9780415965224, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0132851016_t.gif,Reaching out,11TH 14,"johnson,davidw.",9780132851015, ,REQUIRED,PEARSON, , , ,$145.59, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002100372_t.gif,Counseling Today: Foundations of Professional Identity,2ND 19,"granello,darcyh.",9780134816425, ,REQUIRED,PEARSON, , , ,$131.72, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415965225_t.gif,On Becoming a Group Member (Paperback),10,"shakoor,muhyiddin",9780415965224, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0132851016_t.gif,Reaching out,11TH 14,"johnson,davidw.",9780132851015, ,REQUIRED,PEARSON, , , ,$145.59, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002100372_t.gif,Counseling Today: Foundations of Professional Identity,2ND 19,"granello,darcyh.",9780134816425, ,REQUIRED,PEARSON, , , ,$131.72, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,502,502,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_502_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415965225_t.gif,On Becoming a Group Member (Paperback),10,"shakoor,muhyiddin",9780415965224, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_503_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0132851016_t.gif,Reaching out,11TH 14,"johnson,davidw.",9780132851015, ,REQUIRED,PEARSON, , , ,$145.59, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_503_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002100372_t.gif,Counseling Today: Foundations of Professional Identity,2ND 19,"granello,darcyh.",9780134816425, ,REQUIRED,PEARSON, , , ,$131.72, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_503_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:30,2022-8-24 9:47:30,763_1_22_F_95_503_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415965225_t.gif,On Becoming a Group Member (Paperback),10,"shakoor,muhyiddin",9780415965224, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:31,2022-8-24 9:47:31,763_1_22_F_95_503_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0132851016_t.gif,Reaching out,11TH 14,"johnson,davidw.",9780132851015, ,REQUIRED,PEARSON, , , ,$145.59, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:31,2022-8-24 9:47:31,763_1_22_F_95_503_2
